微博内容,点赞数,情感类别,情感得分,主题_0,主题_1,主题_2,主题_3,主题_4,主题_5,主题_6,主题_7,主题_8,主题_9,关键词_今天,关键词_亿元,关键词_智能,关键词_增长,关键词_科技,关键词_测试,关键词_出租车,关键词_出行,关键词_市场,关键词_不止,关键词_第一次,关键词_robotaxi,关键词_ai,关键词_自动,关键词_看到,关键词_已经,关键词_可以,关键词_真的,关键词_全球,关键词_体验,情感得分加权
2025-06-18本来没事变成忙碌？的一天Xrh说这个小猫很像我，她太爱我了还是Fh送了一大箱子荔枝（今年荔枝好像便宜又很好吃，太甜了呜呜最后一个吃饭的人可以拥有全部的饭就是说永远喝不到凑凑的珍珠（握紧拳头👊）和师妹一起下班吃饭像放学一样快乐小布小布小布布Zjjyj好久没用了，,2.0,正面,0.9739288687705994,0.0,0.0,0.0,0.0,0.0,0.0,0.9903422594070435,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.9478577375411987
打萝卜快跑定位定在东门小电车在北门验证了一点从东门步行到北门需要三十分钟,3.0,正面,0.8640012741088867,0.0,0.0,0.0,0.9622142314910889,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.59200382232666
给人笑瘸了萝卜快跑不止车跑人也得跑萝卜快跑,1.0,正面,0.590823769569397,0.8693065,0.013577677309513092,0.015592105686664581,0.012399229221045971,0.013826881535351276,0.012716449797153473,0.016418730840086937,0.018969012424349785,0.014927308075129986,0.012266083620488644,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.590823769569397
【萝卜快跑香港测试再扩大区域】6月18日，香港特别行政区运输署发布消息称，萝卜快跑已获批在香港东涌的指定路段和时段开展测试。这是萝卜快跑自2024年12月落地香港后的第三次扩区。半年时间内，其测试范围从最初的机场周边逐步延伸至北大屿山核心区域，现在深入东涌城市生活圈，将测试范围延伸至交,1.0,正面,0.9118551015853882,0.0,0.0,0.0,0.9904500246047974,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9118551015853882
来武汉坐萝卜快跑吧让我用用你们的新人优惠,1.0,正面,0.7447217106819153,0.9166707,0.0,0.0,0.0,0.0,0.0,0.010468476451933384,0.012094504199922085,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7447217106819153
萝卜快跑征战秋名山最速传说,13.0,正面,0.9368399977684021,0.9166641,0.0,0.0,0.0,0.0,0.0,0.010469303466379642,0.012095443904399872,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.178919970989227
电车的智驾方案，部署在车里。萝卜快跑的计算单元，是在同一城市远程控制的真人。这一有趣的问题终于得到了解决。,1.0,正面,0.9920212626457214,0.0,0.0,0.0,0.0,0.0,0.9758234024047852,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9920212626457214
武汉也有无人驾驶萝卜快跑bsh可以来玩,3.0,正面,0.7480559349060059,0.010314138,0.0,0.0,0.0,0.0,0.0,0.010467096231877804,0.9184604287147522,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.2441678047180176
生活手记萝卜快跑，超适合i人的出行方式，接驾也挺快的,2.0,正面,0.9935778379440308,0.0,0.9449533820152283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.9871556758880615
分享,1.0,正面,0.8890727162361145,0.037528377,0.03149481117725372,0.036167487502098083,0.028761280700564384,0.03207286819815636,0.6888118386268616,0.03808492049574852,0.044000543653964996,0.03462541848421097,0.0284524355083704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8890727162361145
《萝卜快跑香港测试拓展至东涌，财政司副司长亲自体验》O萝卜快跑香港测试拓展至东涌，财政司副司长亲自体验,1.0,正面,0.9771241545677185,0.0,0.9746846556663513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9771241545677185
2025“投资成都”全球招商大会于今日（6月18日）式开幕，会期3天。吉利控股集团董事长李书福、科大讯飞董事长刘庆峰出席2025“投资成都”全球招商大会，并作主旨发言。本届大会以“合作·创新·未来”为主题，而汽车产业的升级更是亮点频现。1、百度阿波罗签约落地成都，将建设智能网联汽车产业中心，,1.0,正面,0.7808712720870972,0.9903257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7808712720870972
百度阿波罗智能网联汽车产业中心项目将积极抢滩智能网联汽车新蓝海，拟在蓉建设“一总部、三中心、一联盟”，落地萝卜快跑业务，并加速推动成都智能网联汽车的产业布局,8.0,正面,0.7807567715644836,0.0,0.9808774590492249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.246054172515869
ID.BuzzAD。9个激光雷达，13个常规摄像头，5毫米波雷达。这个硬件可以说是天花板了，百度的萝卜快跑新款也只4个激光雷达。MOIA将推出首款量产版全自动驾驶IDBuzzAD,13.0,正面,0.9774410128593445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9798691272735596,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,12.706733167171478
L2和L4的技术头部今年卷什么？全球化。其中一个共同点是，右舵市场。今年以来，不管是主机厂，还是供应商，或者Robotaxi玩家，都在加速部署或上车右舵车型，包括国内小鹏和萝卜快跑，以及大洋彼岸的Waymo和特斯拉。近期最引发热议的玩家，是即将正式落地Robotaxi的特斯拉，这意味着其今后也将在L,2.0,正面,0.940318763256073,0.0,0.9889733791351318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1.880637526512146
@萝卜快跑自动驾驶慢得令人崩溃3公里等20分钟不如叫🐌慢跑,1.0,负面,0.9330553412437439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9609357118606567,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9330553412437439
【趋势调察】欧洲央行行长拉加德访华期间，体验了百度的萝卜快跑无人驾驶汽车，并提出无人驾驶车辆可以改造成美发沙龙、美甲店等移动服务空间，这一观点引发了对无人驾驶更广阔应用场景的思考，传统的第三空间，如星巴克、咖啡馆等，曾是人们社交、放松的重要场所，但随着社会节奏加快，这些固定场所的,1.0,正面,0.9747005105018616,0.0,0.0,0.0,0.0,0.0,0.9902747273445129,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.9747005105018616
你们不觉得热拉和萝卜快跑的app长得很像吗每次打车都会点错,1.0,负面,0.7726744413375854,0.0,0.950735330581665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7726744413375854
萝卜快跑，方便又快捷!萝卜快跑萝卜快跑解锁出行新方式,1.0,正面,0.9254946112632751,0.0,0.9449546933174133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9254946112632751
无人驾驶简直就是为我们这种i人量身打造的，我以后要一直打萝卜快跑了,1.0,正面,0.9588738083839417,0.0,0.0,0.0,0.0,0.3958509862422943,0.0,0.0,0.5659922361373901,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9588738083839417
从整车制造到技术赋能》整车制造及相关企业北汽蓝谷：发布“达尔文系统”，可实现ADAS智能辅助驾驶、L3级自动驾驶等功能，在自动驾驶技术方面有一定的技术积累和市场影响力。赛力斯：具备L2+自动驾驶技术的系统集成和整车测试验证能力，在智能驾驶领域不断发展，,215.0,正面,0.9693772792816162,0.0,0.0,0.0,0.0,0.0,0.0,0.9903435707092285,0.0,0.0,0.0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,208.41611504554749
【院士领衔，矿山“开挂”！康巴什探索智慧交通新样本】康巴什区以需求驱动、平台支撑、场景赋能、商业闭环为核心，加速构建智能网联产业生态圈，通过“人才－项目－科创”三链融合，打造高质量发展新引擎和智能交通新高地。在人才引擎方面，康巴什区建立“院士领衔+高端引进+本土培育”机制，集聚6,4.0,正面,0.8351685404777527,0.0,0.0,0.9912072420120239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3406741619110107
萝卜快跑打卡打卡,1.0,正面,0.5590315461158752,0.016179303,0.01357810478657484,0.015592594631016254,0.01239961851388216,0.013827316462993622,0.012716850265860558,0.016419244930148125,0.8720927238464355,0.014927777461707592,0.012266469188034534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5590315461158752
打到萝卜快跑新车型啦，自动门，座椅按摩，后备箱，比之前宽敞很多啦,2.0,正面,0.9937509894371033,0.0,0.9507332444190979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.9875019788742065
可是我们光谷这边，萝卜快跑越来越多了呀//@鄭君才:萝卜快跑突然没新闻了,1.0,正面,0.7049707174301147,0.2172603,0.0,0.0,0.0,0.7436513304710388,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7049707174301147
“咱公司市值竟然只有泡泡玛特一半？这合理吗？我们可是搞无人驾驶、大模型的啊！他们卖的不就是塑料小人吗？”同事A淡定喝咖啡：“兄弟，你还没明白吗？现在资本市场流行的是‘情绪价值’，不是‘技术价值’。,3.0,负面,0.9019091129302979,0.0,0.0,0.0,0.0,0.9846651554107666,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.7057273387908936
整理相册发现这段把领导声音录进去了2武汉,45.0,负面,0.5041155219078064,0.94602334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.685198485851288
失眠了呜呜呜来碎碎念📍1.在北京一年半，去了19个公园了，奥森还有北海都去了两三次了，想到北京这么大每次不辞辛苦过去真厉害我对象去了17个，中山公园还有圆明园是和姐妹去的📍2.自制装饰画，我对象捐款送的表彰立牌，刚好有一大一小两个纸袋我就搞了搞手工放进去了，严丝合,7.0,正面,0.8979507088661194,0.0,0.0,0.9883134365081787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.285654962062836
很神奇的把每一个江汉路自动过滤成了汉江路，满脑子全是刘宪华在汉江边拍的vlog发的歌这对吗?!!!喝了茶颜悦色偶遇了萝卜快跑，天天老乡鸡大米先生彻底腻住了...“蒜鸟蒜鸟～”因为助理太过摆烂老天大发慈悲赐给我了一个聪明麻利的东北实习生，开口就是乐子天赋太强了哈哈哈哈哈哈哈,2.0,正面,0.6937451362609863,0.0,0.0,0.0,0.0,0.0,0.0,0.9883866906166077,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.3874902725219727
算力/数据/成本特斯拉：拥有500万辆具备FSD硬件和软件的车队以及10万个GPU。截至2025年3月28日，特斯拉FSD累计行驶里程已经超过36亿英里。计划打破传统的汽车装配技术，有,153.0,正面,0.9655997157096863,0.0,0.0,0.0,0.0,0.0,0.0,0.14841145277023315,0.8402267694473267,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,147.736756503582
如果发生战争，萝卜快跑会变成陆战队吗？,1.0,正面,0.6239540576934814,0.0,0.0,0.0,0.0,0.0,0.0,0.9295850992202759,0.01023892592638731,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6239540576934814
也是坐上萝卜快跑了,7.0,负面,0.8890780806541443,0.037515838,0.03148428723216057,0.036155398935079575,0.028751669451594353,0.03206215053796768,0.0294872485101223,0.03807219862937927,0.7034143805503845,0.034613847732543945,0.028442926704883575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.22354656457901
冒个泡光谷一日游，空轨、萝卜快跑、小摩托一日游。,1.0,正面,0.9233996868133545,0.9388473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9233996868133545
就很本地特色怎么会有人在宜家睡大觉萝卜快跑比武汉司机守规矩多了,5.0,负面,0.560431957244873,0.29879016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66248619556427,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8021597862243652
领导的领导也来武汉了，领导准备用我教他萝卜快跑的攻略去舔他的领导气薯,37.0,正面,0.9893794655799866,0.0,0.0,0.0,0.0,0.0,0.0,0.576809287071228,0.38198548555374146,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.6070402264595
第一次尝试萝卜快跑无人驾驶，感觉很奇妙。记录第一次尝试无人驾驶,7.0,正面,0.9911621809005737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9572300910949707,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.938135266304016
武汉体验一次萝卜快跑,2.0,正面,0.6772642731666565,0.0125969695,0.010571712628006935,0.012140166014432907,0.0,0.010765745304524899,0.0,0.012783783487975597,0.9004132151603699,0.01162254810333252,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.354528546333313
如果赶时间千万别做萝卜快跑，哭死，12分钟路程硬生生开了43分钟！,1.0,负面,0.8183197975158691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9572189450263977,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8183197975158691
【零态洞察百态萝卜快跑在上海成立新公司萝卜快跑上海公司成立】天眼查App显示，近日，萝卜快跑（上海）科技有限公司成立，法定代表人为毕然，注册资本100万人民币，经营范围含人工智能基础软件开发、人工智能应用软件开发、计算机系统服务、互联网数据服务、数据处理和存储支持服务、信息系统,1.0,正面,0.8215373158454895,0.0,0.9889748096466064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8215373158454895
忘记从哪看的说萝卜快跑是有司机后台操控那么noa是不是也……,1.0,负面,0.7078269124031067,0.0,0.0,0.0,0.0,0.0,0.0,0.9461170434951782,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7078269124031067
本来以为打酱油，没想到还拿了第三名，以前埋头科研，从未想过演讲技巧，这次因为比赛着重听了一下，发现人家拿第一还是很有道理的。时隔一年再次去武汉，时间很短，母校发展的可真好啊，新楼可真漂亮，不过武汉这些楼盘又高又密，容积率有点吓人了。另外，我还看到了萝卜快跑！无人驾驶真,7.0,正面,0.9900897741317749,0.0,0.0,0.0,0.0,0.0,0.0,0.9894548058509827,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.930628418922424
记录下充实的水疗团建周末😌+萝卜快跑初体验🥕+偶遇的一只差点成为新宠物的小鸟🦜2东莞,2.0,正面,0.742047905921936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9690086245536804,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.484095811843872
第一次坐萝卜快跑，太先进了萝卜快跑2武汉,7.0,正面,0.9151783585548401,0.91668355,0.0,0.0,0.0,0.0,0.0,0.010466857813298702,0.012092659249901772,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.406248509883881
空轨车🚄-萝卜快跑🚕-湖北科技馆🛰️体验科技之旅,1.0,正面,0.892357349395752,0.0,0.0,0.6803587079048157,0.2640102505683899,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.892357349395752
咱们也是打上萝卜快跑了,2.0,负面,0.6769547462463379,0.022609804,0.018974749371409416,0.8165363669395447,0.017327871173620224,0.019323009997606277,0.01777118630707264,0.022945109754800797,0.026509206742048264,0.02086085081100464,0.01714180037379265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3539094924926758
@萝卜快跑自动驾驶关于无人驾驶的相关建议我是一个经常晕车的人，一遇到堵车，我就会恶心呕吐。所以建议无人汽车能提供一次性塑料袋、垃圾袋和晕车贴。我是一个有表达欲的人，我想和别人倾诉我的烦恼。汽车里没有人我又该和谁倾诉呢？没有人聊天我会不开心。所以我建议有倾诉,2.0,正面,0.6724333167076111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9877092242240906,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.3448666334152222
@萝卜快跑自动驾驶希望南京也有萝卜快跑。,3.0,正面,0.8987885117530823,0.0,0.9280651807785034,0.0,0.0,0.0,0.0,0.0,0.010236971080303192,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.696365535259247
大半夜下雨，打了辆萝卜快跑，真的有一种诡异的气氛,2.0,正面,0.6323426961898804,0.0,0.0,0.0,0.9370779395103455,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.2646853923797607
终于坐上萝卜快跑了里面跟装音响了一样,2.0,负面,0.851432740688324,0.0,0.0,0.9291422963142395,0.0,0.0,0.0,0.0,0.010238400660455227,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.702865481376648
把车送去4s店换部件，只能打车去酒店喝喜酒，第一次体验萝卜快跑，怎么说呢？特别符合我的口味，没有陌生人在同一个车里相当舒服…,2.0,正面,0.9891069531440735,0.0,0.9759772419929504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.978213906288147
今日份打萝卜快跑，失败,1.0,负面,0.8827016949653625,0.8692869,0.013579722493886948,0.015594453550875187,0.012401096522808075,0.013828963972628117,0.012718364596366882,0.016421202570199966,0.01897183246910572,0.014929556287825108,0.012267930433154106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8827016949653625
打球后标配—米村石锅鸡蛋萝卜快跑里都没人了，之前坐主驾驶还有人看着路,2.0,负面,0.8183822631835938,0.0,0.0,0.0,0.0,0.0,0.0,0.9633356332778931,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6367645263671875
这么久第一次尝试打了一辆萝卜快跑。,7.0,负面,0.6828609704971313,0.010316879,0.0,0.0,0.0,0.0,0.0,0.010469880886375904,0.6990641355514526,0.0,0.22719644010066986,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.780026793479919
原来的5公里打底，现在已经成了遥不可及的目标了萝卜快跑人生,2.0,正面,0.9536442756652832,0.0,0.0,0.0,0.5972062349319458,0.0,0.0,0.0,0.0,0.3586001396179199,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.9072885513305664
不是…这两人也太松弛了吧…时间观念为负…13:30的车，儿子说提前10分钟到高铁站就足够，我想着也觉得差不多（安检之后跑一跑应该问题不大），结果因为我们当时在商圈附近吃饭，碰上大堵车…打车比预计晚20分钟才能到…后面在颖哥的协助下退票改车次，准备赶14:01的车次…打到车之后，我和司机说了需要,5.0,正面,0.5956317782402039,0.0,0.0,0.0,0.0,0.0,0.9900699257850647,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9781588912010193
谁把我的萝卜快跑堵路上了……我快在路边热晕了啊！,2.0,负面,0.7584128975868225,0.6534984,0.010579543188214302,0.012149157002568245,0.0,0.010773719288408756,0.0,0.25746026635169983,0.01478038914501667,0.01163115631788969,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.516825795173645
蔡徐坤超话我朋友今天坐无人驾驶的萝卜快跑放蔡徐坤的deadman她说很好听音质也很好蔡徐坤歌曲deadman,1.0,正面,0.934567391872406,0.9659939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.934567391872406
萝卜快跑2武汉,2.0,正面,0.6165699362754822,0.022607693,0.018972977995872498,0.021787870675325394,0.01732625439763069,0.019321206957101822,0.017769528552889824,0.02294296585023403,0.8212724328041077,0.020858904346823692,0.017140202224254608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2331398725509644
与百度萝卜快跑携手，在全球范围推广ro­b­o­t­a­xi，想象力很大。,42.0,正面,0.9915327429771423,0.0,0.0,0.6475773453712463,0.0,0.0,0.0,0.0,0.0,0.3135051131248474,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,41.64437520503998
